serverName,FinalDeployedFunCount,FinalDeployedInstanceCount,TotalEvictionCount,TotalReleaseCount,MemorySize,MemoryUsageRate,ReceivedRequestCount,RedirectedCount,WarmStartCount,ColdStartCount,DropCount,SloViolationRate
agent1,47,77,323,0,108544,5.9261701E9,103962,0,82929,400,20633,0.20231432
agent2,61,78,313,0,108544,5.1747154E9,222100,0,221118,391,591,0.004421413
agent3,45,96,95,0,108544,6.3861745E9,1010045,0,1009854,191,0,1.8912554E-4
agent4,46,124,0,0,108544,5.2871148E9,256399,0,256275,124,0,4.836321E-4
agent5,55,128,1152,0,108544,8.94767E9,650182,0,643622,1280,5280,0.010089457
agent6,59,119,103,0,108544,8.7015823E9,81466,0,81244,222,0,0.0027250648
agent7,53,77,0,0,108544,4.7082045E9,172690,0,172613,77,0,4.4590235E-4
agent8,46,64,0,0,108544,3.82629734E9,965882,0,965818,64,0,6.6280365E-5
overall,412,763,1986,0,868352,4.8957956E10,3462726,0,3433473,2749,26504,0.008447945
